12-Jun-2020;;;;;;;;;;;;;;;
iShares MSCI Emerging Markets ETF;;;;;;;;;;;;;;;
Inception Date;Apr 07, 2003;;;;;;;;;;;;;;
Fund Holdings as of;Jun 12, 2020;;;;;;;;;;;;;;
Number of Securities (excluding cash and derivatives);1,209.00;;;;;;;;;;;;;;
Shares Outstanding;545,400,000.00;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
Ticker;Name;Asset Class;Weight (%);Price;Shares;Market Value;Notional Value;Sector;SEDOL;ISIN;Exchange;Location;Currency;Market Currency;FX Rate
002600;LINGYI ITECH (GUANGDONG) A;Equity;0,01;1,46;1 462 980,00;2 133 611,47;2 133 611,47;Information Technology;BD5LQY4;CNE1000015L5;Shenzhen Stock Exchange;China;USD;CNY;7,07
000977;INSPUR ELECTRONIC INFORMATION INDU;Equity;0,01;5,57;379 290,00;2 112 491,78;2 112 491,78;Information Technology;BD5CLB9;CNE0000012M2;Shenzhen Stock Exchange;China;USD;CNY;7,07
300676;BGI GENOMICS LTD A;Equity;0,01;19,21;109 900,00;2 110 925,31;2 110 925,31;Health Care;BFY8H58;CNE100003449;Shenzhen Stock Exchange;China;USD;CNY;7,07
002129;TIANJIN ZHONGHUAN SEMICONDUCTOR LT;Equity;0,01;2,68;779 593,00;2 085 709,28;2 085 709,28;Information Technology;BD5CMT4;CNE1000000B8;Shenzhen Stock Exchange;China;USD;CNY;7,07
600438;TONGWEI LTD A;Equity;0,01;2,10;980 184,00;2 057 762,29;2 057 762,29;Consumer Staples;BP3RCK6;CNE000001GS3;Shanghai Stock Exchange;China;USD;CNY;7,07
002508;HANGZHOU ROBAM APPLIANCES LTD A;Equity;0,01;4,82;426 264,00;2 055 161,67;2 055 161,67;Consumer Discretionary;BD5CGX6;CNE100000WY9;Shenzhen Stock Exchange;China;USD;CNY;7,07
002460;GANFENG LITHIUM LTD A;Equity;0,01;7,10;289 381,00;2 053 379,04;2 053 379,04;Materials;BD5CB19;CNE100000SF6;Shenzhen Stock Exchange;China;USD;CNY;7,07
600958;ORIENT SECURITIES LTD A;Equity;0,01;1,29;1 586 886,00;2 049 950,86;2 049 950,86;Financials;BZ0D003;CNE100001ZV6;Shanghai Stock Exchange;China;USD;CNY;7,07
600018;SHANGHAI INTERNATIONAL PORT (GROUP;Equity;0,01;0,59;3 464 899,00;2 039 873,62;2 039 873,62;Industrials;BP3R2L7;CNE0000013N8;Shanghai Stock Exchange;China;USD;CNY;7,07
600886;SDIC POWER HOLDINGS LTD A;Equity;0,01;1,09;1 859 290,00;2 034 349,02;2 034 349,02;Utilities;BP3R433;CNE000000JM2;Shanghai Stock Exchange;China;USD;CNY;7,07
601669;POWER CONSTRUCTION CORPORATION OF;Equity;0,01;0,49;4 122 200,00;2 019 459,56;2 019 459,56;Industrials;BP3R4M2;CNE1000017G1;Shanghai Stock Exchange;China;USD;CNY;7,07
INR;INR CASH;Cash;0,01;1,32;153 235 368,00;2 020 175,58;2 020 175,58;Cash and/or Derivatives;--;--;--;India;USD;INR;75,85
090435;AMOREPACIFIC PREF CORP;Equity;0,01;54,08;37 315,00;2 017 948,58;2 017 948,58;Consumer Staples;B1638D8;KR7090431008;Korea Exchange (Stock Market);Korea (South);USD;KRW;1 203,80
300383;BEIJING SINNET TECHNOLOGY LTD A;Equity;0,01;3,56;563 986,00;2 008 917,96;2 008 917,96;Information Technology;BD5CJ48;CNE100001S16;Shenzhen Stock Exchange;China;USD;CNY;7,07
548;SHENZHEN EXPRESSWAY LTD H;Equity;0,01;1,03;1 934 000,00;1 996 361,34;1 996 361,34;Industrials;6848743;CNE100000478;Hong Kong Exchanges And Clearing Ltd;China;USD;HKD;7,75
000625;CHONGQING CHANGAN AUTOMOBILE LTD A;Equity;0,01;1,62;1 230 787,00;1 993 071,81;1 993 071,81;Consumer Discretionary;BD5CP62;CNE000000R36;Shenzhen Stock Exchange;China;USD;CNY;7,07
600845;SHANGHAI BAOSIGHT SOFTWARE LTD A;Equity;0,01;7,63;260 830,00;1 990 351,90;1 990 351,90;Information Technology;BP3RCN9;CNE000000C66;Shanghai Stock Exchange;China;USD;CNY;7,07
TAVHL;TAV HAVALIMANLARI HOLDING A;Equity;0,01;2,86;697 177,00;1 992 211,02;1 992 211,02;Industrials;B1RMFT9;TRETAVH00018;Istanbul Stock Exchange;Turkey;USD;TRY;6,84
002841;GUANGZHOU SHIYUAN ELECTRONIC TECHN;Equity;0,01;13,40;148 391,00;1 988 574,74;1 988 574,74;Information Technology;BFCCR41;CNE100002K47;Shenzhen Stock Exchange;China;USD;CNY;7,07
000786;BEIJING NEW BUILDING MATERIALS PUB;Equity;0,01;3,08;643 113,00;1 983 879,81;1 983 879,81;Industrials;BD5CJ26;CNE000000QS4;Shenzhen Stock Exchange;China;USD;CNY;7,07
002049;UNIGROUP GUOXIN MICROELECTRONICS L;Equity;0,01;9,02;217 800,00;1 965 184,46;1 965 184,46;Information Technology;BD5CL75;CNE000001M14;Shenzhen Stock Exchange;China;USD;CNY;7,07
300628;YEALINK NETWORK TECHNOLOGY LTD A;Equity;0,01;8,61;226 880,00;1 953 901,54;1 953 901,54;Information Technology;BFCCR07;CNE100002PC5;Shenzhen Stock Exchange;China;USD;CNY;7,07
2208;XINJIANG GOLDWIND SCIENCE AND TECH;Equity;0,01;1,00;1 942 846,00;1 947 834,66;1 947 834,66;Industrials;B59GZJ7;CNE100000PP1;Hong Kong Exchanges And Clearing Ltd;China;USD;HKD;7,75
000703;HENGYI PETROCHEMICAL LTD A;Equity;0,01;1,30;1 485 029,00;1 937 240,47;1 937 240,47;Materials;BD5M1L9;CNE0000001J1;Shenzhen Stock Exchange;China;USD;CNY;7,07
002602;ZHEJIANG CENTURY HUATONG GROUP LTD;Equity;0,01;2,04;940 399,00;1 921 132,49;1 921 132,49;Communication;BD5CG58;CNE1000015R2;Shenzhen Stock Exchange;China;USD;CNY;7,07
600061;SDIC CAPITAL LTD A;Equity;0,01;1,65;1 155 500,00;1 911 939,69;1 911 939,69;Financials;BYYFJ78;CNE000000Q11;Shanghai Stock Exchange;China;USD;CNY;7,07
600111;CHINA NORTHERN RARE EARTH (GROUP);Equity;0,01;1,37;1 396 054,00;1 909 864,79;1 909 864,79;Materials;BP3R370;CNE000000T18;Shanghai Stock Exchange;China;USD;CNY;7,07
000860;BEIJING SHUNXIN AGRICULTURE LTD A;Equity;0,01;7,76;245 500,00;1 905 951,49;1 905 951,49;Consumer Staples;BD5C9L5;CNE000000XH3;Shenzhen Stock Exchange;China;USD;CNY;7,07
3396;LEGEND HOLDINGS CORP H;Equity;0,01;1,21;1 576 000,00;1 903 376,73;1 903 376,73;Information Technology;BYMW733;CNE100001ZT0;Hong Kong Exchanges And Clearing Ltd;China;USD;HKD;7,75
601138;FOXCONN INDUSTRIAL INTERNET LTD A;Equity;0,01;1,95;975 397,00;1 901 742,54;1 901 742,54;Information Technology;BG20N99;CNE1000031P3;Shanghai Stock Exchange;China;USD;CNY;7,07
300136;SHENZHEN SUNWAY COMMUNICATION LTD;Equity;0,01;6,55;289 040,00;1 893 444,40;1 893 444,40;Information Technology;BD5CCF0;CNE100000W94;Shenzhen Stock Exchange;China;USD;CNY;7,07
601108;CAITONG SECURITIES LTD A;Equity;0,01;1,41;1 339 965,00;1 891 777,62;1 891 777,62;Financials;BFY9KS5;CNE100002V44;Shanghai Stock Exchange;China;USD;CNY;7,07
300450;WUXI LEAD INTELLIGENT EQUIPMENT LT;Equity;0,01;6,61;283 825,00;1 875 310,25;1 875 310,25;Information Technology;BD6QWJ5;CNE100001ZF9;Shenzhen Stock Exchange;China;USD;CNY;7,07
600487;HENGTONG OPTIC ELECTRIC LTD A;Equity;0,01;2,33;804 653,00;1 876 701,95;1 876 701,95;Information Technology;BP3RFS5;CNE000001FQ9;Shanghai Stock Exchange;China;USD;CNY;7,07
MYR;MYR CASH;Cash;0,01;23,43;7 980 313,00;1 870 020,60;1 870 020,60;Cash and/or Derivatives;--;--;--;Malaysia;USD;MYR;4,27
603707;NANJING KING-FRIEND BIOCHEMICAL PH;Equity;0,01;8,84;210 690,00;1 862 065,20;1 862 065,20;Health Care;BF2DZL7;CNE100002WP3;Shanghai Stock Exchange;China;USD;CNY;7,07
000963;HUADONG MEDICINE LTD A;Equity;0,01;3,18;585 505,00;1 864 033,80;1 864 033,80;Health Care;BD5CM94;CNE0000011S1;Shenzhen Stock Exchange;China;USD;CNY;7,07
AWC.R;ASSET WORLD CORP PCL NVDR;Equity;0,01;0,15;12 026 600,00;1 855 771,06;1 855 771,06;Consumer Discretionary;BK58JY5;TH9436010R15;Stock Exchange Of Thailand;Thailand;USD;THB;30,98
300558;BETTA PHARMACEUTICALS LTD A;Equity;0,01;16,25;113 996,00;1 852 428,97;1 852 428,97;Health Care;BD6QWL7;CNE100002DD9;Shenzhen Stock Exchange;China;USD;CNY;7,07
OGDC;OIL & GAS DEVELOPMENT COMPANY LTD;Equity;0,01;0,67;2 752 100,00;1 848 245,37;1 848 245,37;Energy;6732716;PK0080201012;Karachi Stock Exchange (Guarantee) Limited;Pakistan;USD;PKR;164,30
002439;VENUSTECH GROUP INC A;Equity;0,01;5,30;347 303,00;1 841 175,15;1 841 175,15;Information Technology;BD5CJQ0;CNE100000QJ2;Shenzhen Stock Exchange;China;USD;CNY;7,07
300251;BEIJING ENLIGHT MEDIA LTD A;Equity;0,01;1,67;1 094 695,00;1 829 875,17;1 829 875,17;Communication;BD5CN79;CNE100001617;Shenzhen Stock Exchange;China;USD;CNY;7,07
002373;CHINA TRANSINFO TECHNOLOGY LTD A;Equity;0,01;3,15;567 900,00;1 790 347,03;1 790 347,03;Information Technology;BD5CJ37;CNE100000MJ1;Shenzhen Stock Exchange;China;USD;CNY;7,07
601857;PETROCHINA LTD A;Equity;0,01;0,60;2 976 100,00;1 789 920,52;1 789 920,52;Energy;BP3R206;CNE1000007Q1;Shanghai Stock Exchange;China;USD;CNY;7,07
002044;MEINIAN ONEHEALTH HEALTHCARE HOLDI;Equity;0,01;1,63;1 096 580,00;1 786 581,19;1 786 581,19;Health Care;BD73L10;CNE000001LV7;Shenzhen Stock Exchange;China;USD;CNY;7,07
002384;SUZHOU DONGSHAN PRECISION MANUFACT;Equity;0,01;3,90;458 300,00;1 787 752,40;1 787 752,40;Information Technology;BD5CF28;CNE100000N79;Shenzhen Stock Exchange;China;USD;CNY;7,07
603882;GUANGZHOU KINGMED DIAGNOSTICS GROU;Equity;0,01;11,12;160 384,00;1 782 925,02;1 782 925,02;Health Care;BFYX689;CNE100002VW1;Shanghai Stock Exchange;China;USD;CNY;7,07
CARLSBG;CARLSBERG BREWERY MALAYSIA;Equity;0,01;5,64;315 200,00;1 778 562,62;1 778 562,62;Consumer Staples;B09FGC9;MYL2836OO004;Bursa Malaysia;Malaysia;USD;MYR;4,27
600038;AVICOPTER PLC A;Equity;0,01;5,72;307 953,00;1 760 824,57;1 760 824,57;Industrials;BP3R6T3;CNE0000015V6;Shanghai Stock Exchange;China;USD;CNY;7,07
PPH;PEPKOR HOLDINGS SHS LTD;Equity;0,01;0,76;2 297 150,00;1 751 091,30;1 751 091,30;Consumer Discretionary;BFXG366;ZAE000259479;Johannesburg Stock Exchange;South Africa;USD;ZAR;17,12
002456;O FILM TECH LTD A;Equity;0,01;2,27;759 465,00;1 725 203,92;1 725 203,92;Information Technology;BD5CLK8;CNE100000S33;Shenzhen Stock Exchange;China;USD;CNY;7,07
600066;ZHENGZHOU YUTONG BUS LTD A;Equity;0,01;1,69;1 018 667,00;1 718 607,77;1 718 607,77;Industrials;BP3R5T6;CNE000000PY4;Shanghai Stock Exchange;China;USD;CNY;7,07
600029;CHINA SOUTHERN AIRLINES LTD A;Equity;0,01;0,74;2 303 200,00;1 713 637,25;1 713 637,25;Industrials;BP3R6G0;CNE000001FG0;Shanghai Stock Exchange;China;USD;CNY;7,07
SWDY;ELSWEDY ELECTRIC;Equity;0,01;0,45;3 669 043,00;1 662 180,79;1 662 180,79;Industrials;B15Q010;EGS3G0Z1C014;Egyptian Exchange;Egypt;USD;EGP;16,18
603589;ANHUI KOUZI DISTILLERY LTD A;Equity;0,01;6,79;243 952,00;1 656 632,16;1 656 632,16;Consumer Staples;BYQDNL2;CNE1000022S6;Shanghai Stock Exchange;China;USD;CNY;7,07
300253;WINNING HEALTH TECHNOLOGY GROUP LT;Equity;0,01;3,19;513 865,00;1 638 860,16;1 638 860,16;Health Care;BD5CKZ6;CNE1000016F5;Shenzhen Stock Exchange;China;USD;CNY;7,07
002797;FIRST CAPITAL SECURITIES LTD A;Equity;0,01;0,96;1 702 500,00;1 634 453,84;1 634 453,84;Financials;BD73MV7;CNE1000027G0;Shenzhen Stock Exchange;China;USD;CNY;7,07
MCB;MCB BANK LTD;Equity;0,01;0,98;1 663 100,00;1 633 542,78;1 633 542,78;Financials;6611570;PK0055601014;Karachi Stock Exchange (Guarantee) Limited;Pakistan;USD;PKR;164,30
002153;BEIJING SHIJI INFORMATION TECHNOLO;Equity;0,01;5,17;315 130,00;1 629 683,60;1 629 683,60;Information Technology;BD5CMX8;CNE100000668;Shenzhen Stock Exchange;China;USD;CNY;7,07
600867;TONGHUA DONGBAO PHARMACEUTICAL LTD;Equity;0,01;2,16;751 600,00;1 623 509,48;1 623 509,48;Health Care;BP3R808;CNE000000H87;Shanghai Stock Exchange;China;USD;CNY;7,07
ACES;ACE HARDWARE INDONESIA;Equity;0,01;0,10;15 545 200,00;1 613 232,90;1 613 232,90;Consumer Discretionary;B7JW351;ID1000125503;Indonesia Stock Exchange;Indonesia;USD;IDR;14 165,00
002422;SICHUAN KELUN PHARMACEUTICAL LTD A;Equity;0,01;3,01;530 078,00;1 594 776,61;1 594 776,61;Health Care;BD5CL08;CNE100000PW7;Shenzhen Stock Exchange;China;USD;CNY;7,07
000961;JIANGSU ZHONGNAN CONSTRUCTION GROU;Equity;0,01;1,16;1 365 987,00;1 589 096,99;1 589 096,99;Real Estate;BD5CGZ8;CNE0000011P7;Shenzhen Stock Exchange;China;USD;CNY;7,07
600004;GUANGZHOU BAIYUN INTERNATIONAL AIR;Equity;0,01;2,26;701 891,00;1 587 482,01;1 587 482,01;Industrials;BP3RBS7;CNE000001DX0;Shanghai Stock Exchange;China;USD;CNY;7,07
002127;NANJI E-COMMERCE CO LTD A;Equity;0,01;2,84;556 000,00;1 581 708,58;1 581 708,58;Communication;BD5LSJ3;CNE100000080;Shenzhen Stock Exchange;China;USD;CNY;7,07
601990;NANJING SECURITIES LTD A;Equity;0,01;1,99;793 500,00;1 576 222,98;1 576 222,98;Financials;BG1VK81;CNE1000031R9;Shanghai Stock Exchange;China;USD;CNY;7,07
002405;NAVINFO LTD A;Equity;0,01;2,24;698 400,00;1 563 810,20;1 563 810,20;Consumer Discretionary;BD5CKR8;CNE100000P69;Shenzhen Stock Exchange;China;USD;CNY;7,07
000627;HUBEI BIOCAUSE PHARMACEUTICAL LTD;Equity;0,01;0,70;2 230 699,00;1 555 766,98;1 555 766,98;Financials;BD5CFF1;CNE000000F48;Shenzhen Stock Exchange;China;USD;CNY;7,07
002463;WUS PRINTED CIRCUIT (KUNSHAN) LTD;Equity;0,01;3,31;468 583,00;1 550 013,37;1 550 013,37;Information Technology;BD5C7Z5;CNE100000SP5;Shenzhen Stock Exchange;China;USD;CNY;7,07
000050;TIANMA MICROELECTRONICS LTD A;Equity;0,01;2,03;760 579,00;1 547 337,10;1 547 337,10;Information Technology;BD5CKM3;CNE000000HT1;Shenzhen Stock Exchange;China;USD;CNY;7,07
RUB;RUB CASH;Cash;0,01;1,43;107 796 768,00;1 546 415,63;1 546 415,63;Cash and/or Derivatives;--;--;--;Russian Federation;USD;RUB;69,71
600498;FIBERHOME TELECOMMUNICATION TECHNO;Equity;0,01;4,04;381 290,00;1 541 718,40;1 541 718,40;Information Technology;BP3R886;CNE0000018P2;Shanghai Stock Exchange;China;USD;CNY;7,07
600801;HUAXIN CEMENT LTD A;Equity;0,01;3,39;453 606,00;1 536 974,49;1 536 974,49;Materials;BP3RD36;CNE000000DC6;Shanghai Stock Exchange;China;USD;CNY;7,07
601919;COSCO SHIPPING HOLDINGS LTD A;Equity;0,01;0,48;3 225 188,00;1 534 481,17;1 534 481,17;Industrials;BP3R552;CNE100000601;Shanghai Stock Exchange;China;USD;CNY;7,07
000066;CHINA GREATWALL TECHNOLOGY GROUP L;Equity;0,01;1,83;835 873,00;1 527 042,77;1 527 042,77;Information Technology;BD5CKJ0;CNE000000RL7;Shenzhen Stock Exchange;China;USD;CNY;7,07
002607;OFFCN EDUCATION TECHNOLOGY LTD A;Equity;0,01;4,08;372 800,00;1 519 495,14;1 519 495,14;Consumer Discretionary;BHQPRN9;CNE100001641;Shenzhen Stock Exchange;China;USD;CNY;7,07
002252;SHANGHAI RAAS BLOOD PRODUCTS LTD A;Equity;0,01;1,19;1 279 800,00;1 517 742,23;1 517 742,23;Health Care;BD5CPJ5;CNE100000C31;Shenzhen Stock Exchange;China;USD;CNY;7,07
002180;NINESTAR CORP A;Equity;0,01;4,62;327 700,00;1 512 867,25;1 512 867,25;Information Technology;BD5M2G1;CNE1000007W9;Shenzhen Stock Exchange;China;USD;CNY;7,07
601872;CHINA MERCHANTS ENERGY SHIPPING LT;Equity;0,01;0,83;1 813 557,00;1 502 954,87;1 502 954,87;Energy;BP3R8G4;CNE000001PQ8;Shanghai Stock Exchange;China;USD;CNY;7,07
300357;ZHEJIANG WOLWO BIO-PHARMACEUTICAL;Equity;0,01;8,58;174 547,00;1 498 278,67;1 498 278,67;Health Care;BFY8GY0;CNE100001R58;Shenzhen Stock Exchange;China;USD;CNY;7,07
000999;CHINA RESOURCES SANJIU MEDICAL AND;Equity;0,01;3,87;386 656,00;1 495 725,66;1 495 725,66;Health Care;BD5CL42;CNE0000011K8;Shenzhen Stock Exchange;China;USD;CNY;7,07
002414;WUHAN GUIDE INFRARED LTD A;Equity;0,01;3,65;408 790,00;1 490 160,78;1 490 160,78;Information Technology;BD5CGD6;CNE100000RK8;Shenzhen Stock Exchange;China;USD;CNY;7,07
000157;ZOOMLION HEAVY INDUSTRY SCIENCE AN;Equity;0,01;0,88;1 670 468,00;1 473 990,91;1 473 990,91;Industrials;BD5CPZ1;CNE000001527;Shenzhen Stock Exchange;China;USD;CNY;7,07
002065;DHC SOFTWARE LTD A;Equity;0,01;1,63;900 698,00;1 469 987,56;1 469 987,56;Information Technology;BD5CNL3;CNE000001NL4;Shenzhen Stock Exchange;China;USD;CNY;7,07
HBL;HABIB BANK LTD;Equity;0,01;0,61;2 391 500,00;1 465 030,28;1 465 030,28;Financials;B282PJ5;PK0085101019;Karachi Stock Exchange (Guarantee) Limited;Pakistan;USD;PKR;164,30
600536;CHINA NATIONAL SOFTWARE & SERVICE;Equity;0,01;11,10;131 299,00;1 457 003,49;1 457 003,49;Information Technology;BP3R949;CNE000001BB0;Shanghai Stock Exchange;China;USD;CNY;7,07
670;CHINA EASTERN AIRLINES CORP LTD H;Equity;0,01;0,38;3 834 000,00;1 454 427,68;1 454 427,68;Industrials;6171375;CNE1000002K5;Hong Kong Exchanges And Clearing Ltd;China;USD;HKD;7,75
002157;JIANGXI ZHENGBANG TECHNOLOGY LTD A;Equity;0,01;2,17;667 824,00;1 449 147,25;1 449 147,25;Consumer Staples;BD5LZ81;CNE1000006H2;Shenzhen Stock Exchange;China;USD;CNY;7,07
002466;TIANQI LITHIUM INDUSTRIES CORP A;Equity;0,01;3,31;436 404,00;1 442 337,06;1 442 337,06;Materials;BD5CKH8;CNE100000T32;Shenzhen Stock Exchange;China;USD;CNY;7,07
002812;YUNNAN ENERGY NEW MATERIALS LTD A;Equity;0,01;8,74;164 600,00;1 438 457,74;1 438 457,74;Materials;BFCCR30;CNE100002BR3;Shenzhen Stock Exchange;China;USD;CNY;7,07
601111;AIR CHINA LTD A;Equity;0,01;0,94;1 495 493,00;1 410 384,33;1 410 384,33;Industrials;BP3R4G6;CNE000001NN0;Shanghai Stock Exchange;China;USD;CNY;7,07
300012;CENTRE TESTING INTERNATIONAL LTD A;Equity;0,01;2,59;544 400,00;1 411 131,29;1 411 131,29;Industrials;BD5C7D3;CNE100000GV8;Shenzhen Stock Exchange;China;USD;CNY;7,07
300308;ZHONGJI INNOLIGHT LTD A;Equity;0,01;8,47;165 500,00;1 401 461,23;1 401 461,23;Information Technology;BFFJRM7;CNE100001CY9;Shenzhen Stock Exchange;China;USD;CNY;7,07
600118;CHINA SPACESAT LTD A;Equity;0,01;4,68;298 300,00;1 397 353,42;1 397 353,42;Industrials;BP3R5Y1;CNE000000SM3;Shanghai Stock Exchange;China;USD;CNY;7,07
002353;YANTAI JEREH OILFIELD SERVICES GRO;Equity;0,01;4,15;333 898,00;1 384 504,56;1 384 504,56;Energy;BD5CMC7;CNE100000L55;Shenzhen Stock Exchange;China;USD;CNY;7,07
000898;ANGANG STEEL LTD A;Equity;0,01;0,35;3 878 777,00;1 374 501,32;1 374 501,32;Materials;BD5CQ47;CNE000000SQ4;Shenzhen Stock Exchange;China;USD;CNY;7,07
603799;ZHEJIANG HUAYOU COBALT LTD A;Equity;0,01;4,74;289 494,00;1 372 859,83;1 372 859,83;Materials;BFF5BV2;CNE100001VW3;Shanghai Stock Exchange;China;USD;CNY;7,07
600779;SICHUAN SWELLFUN LTD A;Equity;0,01;7,86;173 893,00;1 366 230,25;1 366 230,25;Consumer Staples;BFB4JK8;CNE000000NH4;Shanghai Stock Exchange;China;USD;CNY;7,07
601881;CHINA GALAXY SECURITIES LTD A;Equity;0,01;1,37;974 300,00;1 331 510,78;1 331 510,78;Financials;BYWPH65;CNE100002FG7;Shanghai Stock Exchange;China;USD;CNY;7,07
600352;ZHEJIANG LONGSHENG GROUP LTD A;Equity;0,01;1,79;737 100,00;1 319 539,19;1 319 539,19;Materials;BP3R4W2;CNE000001FJ4;Shanghai Stock Exchange;China;USD;CNY;7,07
601360;360 SECURITY TECHNOLOGY INC A;Equity;0,01;2,69;485 690,00;1 304 206,32;1 304 206,32;Information Technology;BDF57C1;CNE100002RZ2;Shanghai Stock Exchange;China;USD;CNY;7,07
600745;WINGTECH TECHNOLOGY LTD A;Equity;0,01;15,11;84 200,00;1 271 957,20;1 271 957,20;Information Technology;BK4PZC7;CNE000000M72;Shanghai Stock Exchange;China;USD;CNY;7,07
300661;SG MICRO CORP A;Equity;0,01;33,75;34 900,00;1 177 753,67;1 177 753,67;Information Technology;BHQPSR0;CNE100002NT4;Shenzhen Stock Exchange;China;USD;CNY;7,07
601600;ALUMINUM CORPORATION OF CHINA CORP;Equity;0,01;0,39;2 945 300,00;1 155 981,71;1 155 981,71;Materials;BP3R4D3;CNE1000000T0;Shanghai Stock Exchange;China;USD;CNY;7,07
HUF;HUF CASH;Cash;0,01;0,32;353 115 730,00;1 144 059,29;1 144 059,29;Cash and/or Derivatives;--;--;--;Hungary;USD;HUF;308,65
300408;CHAOZHOU THREE-CIRCLE (GROUP) LTD;Equity;0,01;2,93;376 705,00;1 104 624,09;1 104 624,09;Information Technology;BD5CLT7;CNE100001Y42;Shenzhen Stock Exchange;China;USD;CNY;7,07
601607;SHANGHAI PHARMACEUTICALS HOLDING L;Equity;0,01;2,54;430 400,00;1 091 327,81;1 091 327,81;Health Care;BP3R4Z5;CNE000000C82;Shanghai Stock Exchange;China;USD;CNY;7,07
601319;THE PEOPLES INSURANCE COMPANY (GRO;Equity;0,00;0,88;1 224 400,00;1 071 745,42;1 071 745,42;Financials;BDFS9G8;CNE100003F27;Shanghai Stock Exchange;China;USD;CNY;7,07
002010;TRANSFAR ZHILIAN LTD A;Equity;0,00;0,79;1 345 698,00;1 065 827,93;1 065 827,93;Materials;BD5CKP6;CNE000001JS7;Shenzhen Stock Exchange;China;USD;CNY;7,07
000723;SHANXI MEIJIN ENERGY LTD A;Equity;0,00;0,90;1 178 300,00;1 059 673,17;1 059 673,17;Energy;BFCCPV4;CNE0000005J2;Shenzhen Stock Exchange;China;USD;CNY;7,07
600208;XINHU ZHONGBAO LTD A;Equity;0,00;0,42;2 432 050,00;1 023 211,45;1 023 211,45;Real Estate;BP3R659;CNE000000ZH8;Shanghai Stock Exchange;China;USD;CNY;7,07
NAT;NATURA & CO HOLDING SA;Equity;0,00;7,90;128 681,00;1 016 765,11;1 016 765,11;Consumer Staples;BMFFY34;BRNTCOR01OR0;BVS;Brazil;USD;BRL;5,06
600699;NINGBO JOYSON ELECTRONIC CORP A;Equity;0,00;3,20;316 700,00;1 014 963,79;1 014 963,79;Consumer Discretionary;BYQDM82;CNE000000DJ1;Shanghai Stock Exchange;China;USD;CNY;7,07
QAR;QAR CASH;Cash;0,00;27,46;3 246 294,00;891 593,99;891 593,99;Cash and/or Derivatives;--;--;--;Qatar;USD;QAR;3,64
002739;WANDA FILM HOLDING LTD A;Equity;0,00;2,41;364 752,00;879 038,37;879 038,37;Communication;BD5CPH3;CNE100001WW1;Shenzhen Stock Exchange;China;USD;CNY;7,07
600362;JIANGXI COPPER LTD A;Equity;0,00;1,85;466 500,00;861 461,79;861 461,79;Materials;BP3R4R7;CNE0000019P0;Shanghai Stock Exchange;China;USD;CNY;7,07
PLN;PLN CASH;Cash;0,00;25,28;3 282 424,00;829 670,16;829 670,16;Cash and/or Derivatives;--;--;--;Poland;USD;PLN;3,96
TWD;TWD CASH;Cash;0,00;3,37;22 301 107,00;751 815,64;751 815,64;Cash and/or Derivatives;--;--;--;Taiwan;USD;TWD;29,66
002506;GCL SYSTEM INTEGRATION TECHNOLOGY;Equity;0,00;0,36;1 806 200,00;655 353,45;655 353,45;Information Technology;BD6QVT8;CNE100000WW3;Shenzhen Stock Exchange;China;USD;CNY;7,07
IDR;IDR CASH;Cash;0,00;0,01;9 169 606 086,00;647 342,47;647 342,47;Cash and/or Derivatives;--;--;--;Indonesia;USD;IDR;14 165,00
PHP;PHP CASH;Cash;0,00;1,99;27 631 391,00;550 371,31;550 371,31;Cash and/or Derivatives;--;--;--;Philippines;USD;PHP;50,21
CNY;CNY CASH;Cash;0,00;14,14;3 619 859,00;511 698,76;511 698,76;Cash and/or Derivatives;--;--;--;China;USD;CNY;7,07
--;KOREAN AIR LINES CO LTD;Equity;0,00;4,32;116 251,00;502 164,15;502 164,15;Industrials;9967667;KR7003490000;Korea Exchange (Stock Market);Korea (South);USD;KRW;1 203,80
600516;FANGDA CARBON NEW MATERIAL LTD A;Equity;0,00;0,89;562 734,00;498 135,31;498 135,31;Industrials;BP3R7V2;CNE000001CC6;Shanghai Stock Exchange;China;USD;CNY;7,07
MXN;MXN CASH;Cash;0,00;4,46;9 591 949,00;427 434,43;427 434,43;Cash and/or Derivatives;--;--;--;Mexico;USD;MXN;22,44
601198;DONGXING SECURITIES LTD A;Equity;0,00;1,48;243 697,00;360 568,76;360 568,76;Financials;BYQDMD7;CNE100002177;Shanghai Stock Exchange;China;USD;CNY;7,07
601018;NINGBO ZHOUSHAN PORT LTD A;Equity;0,00;0,48;619 800,00;297 513,80;297 513,80;Industrials;BP3R4B1;CNE100000V12;Shanghai Stock Exchange;China;USD;CNY;7,07
002673;WESTERN SECURITIES CO LTD A;Equity;0,00;1,11;255 180,00;284 249,86;284 249,86;Financials;BD5CP73;CNE100001D96;Shenzhen Stock Exchange;China;USD;CNY;7,07
600637;ORIENTAL PEARL GROUP LTD A;Equity;0,00;1,36;195 300,00;266 352,02;266 352,02;Communication;BP3R3X6;CNE0000004Z1;Shanghai Stock Exchange;China;USD;CNY;7,07
601727;SHANGHAI ELECTRIC GROUP LTD A;Equity;0,00;0,67;365 400,00;246 588,64;246 588,64;Industrials;BP3R3T2;CNE100000D55;Shanghai Stock Exchange;China;USD;CNY;7,07
